time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,jerk_excess_g_per_s
218.266,-105.2,50.8,350.2,1.66,-2.35,-0.09,0.038,3.775,2.878576036862671,1.878576036862671,369.17166738524236,322.7290594323149,307.089433513025,-463.9234979367069,643.1819166575247,68.4041424456235
218.268,-95.4,48.5,359.1,1.71,-2.46,0.08,0.038,3.539,2.997015181810062,1.9970151818100619,374.7081797879518,322.7147099912347,307.06546396768545,-463.8766752534824,643.1294994405415,35.91042297286822
218.27,-88.1,48.6,363.8,1.73,-2.47,0.2,0.038,3.618,3.0222177287548297,2.0222177287548297,377.4572955977934,322.7003605501541,307.04149442234575,-463.82985257025837,643.077082573819,41.47371766486799
218.272,-74.3,47.0,373.5,1.76,-2.58,0.5,0.038,3.742,3.162910052467506,2.162910052467506,383.70788368236583,322.68601110907434,307.0175248770065,-463.7830298870348,643.0246660574438,91.72061170191
218.274,-62.3,47.9,383.7,1.78,-2.74,0.9,0.038,3.829,3.3891001755628296,2.3891001755628296,391.6648950314542,322.6716616679937,306.99355533166676,-463.73620720381075,642.9722498914996,42.39162602209615
218.276,-55.2,47.9,388.5,1.78,-2.63,1.01,0.038,3.826,3.3324765565567,2.3324765565567,395.3146847765714,322.6573122269135,306.9695857863272,-463.68938452058615,642.919834076073,-59.98142013965014
218.278,-48.0,47.9,397.4,1.72,-2.42,1.05,0.038,4.55,3.1491744950065885,2.1491744950065885,403.1441057488004,322.64296278583333,306.94561624098793,-463.642561837363,642.867418611251,-91.30969595334102
218.28,-43.0,48.4,401.4,1.71,-2.2,1.02,0.038,4.607,2.9672377727442067,1.9672377727442067,406.5876535262722,322.62861334475315,306.92164669564823,-463.5957391541385,642.815003497117,-138.17884191344513
218.282,-35.5,48.0,408.4,1.64,-1.82,0.86,0.038,4.62,2.596459127350169,1.596459127350169,412.7406086151446,322.64474390367263,306.9281571503088,-463.5793964709146,642.814422094502,-123.01525284426907
218.284,-33.4,48.4,411.6,1.59,-1.72,0.8,0.038,4.024,2.4751767613647315,1.4751767613647315,415.77960507942186,322.6608744625921,306.9346676049691,-463.5630537876907,642.8138415775651,-67.37171140186558
218.286,-26.5,48.4,417.2,1.6,-1.62,0.48,0.038,3.979,2.326972281742952,1.3269722817429521,420.8332805280495,322.67700502151206,306.94117805962964,-463.5467111044668,642.8132619463091,-55.12318700652776
218.288,-25.1,49.8,422.2,1.56,-1.6,0.3,0.038,3.935,2.2546840133375676,1.2546840133375676,425.86722109126924,322.69313558043154,306.9476885142902,-463.53036842124243,642.8126832007356,-6.802856152147285
218.29,-17.9,51.6,424.6,1.6,-1.65,0.08,0.038,4.017,2.2997608571327586,1.2997608571327586,428.0982714284187,322.7092661393515,306.9541989689505,-463.514025738019,642.8121053408482,25.613520473945414
218.292,-20.6,49.8,429.5,1.64,-1.68,-0.21,0.038,4.174,2.357138095233285,1.3571380952332852,432.86793598047893,322.72539669827097,306.96070942361104,-463.4976830547945,642.8115283666477,22.957143128489236
218.294,-17.0,52.1,432.1,1.66,-1.71,-0.2,0.037,4.29,2.391589429647154,1.391589429647154,435.561499675993,322.7415272571909,306.96721987827146,-463.4813403715706,642.8109522781382,86.83491830350806
218.296,-6.6,51.0,438.0,1.74,-2.05,-0.29,0.037,4.124,2.704477768442551,1.7044777684425512,441.00857134527445,322.7576578161104,306.9737303329319,-463.46499768834667,642.8103770753208,106.73020378727938
218.298,-8.5,51.2,440.8,1.76,-2.2,-0.08,0.038,3.968,2.8185102447924506,1.8185102447924506,443.84493913978565,322.77378837503034,306.98024078759244,-463.44865500512276,642.8098027581988,-69.38123662131636
218.3,5.7,53.5,446.6,1.77,-1.66,0.04,0.038,4.041,2.4269528219559606,1.4269528219559606,449.8291898043079,322.7899189339498,306.98675124225286,-463.4323123218984,642.8092293267733,13.242552404835067
218.302,9.8,53.8,453.6,1.82,-2.19,0.37,0.038,4.181,2.871480454399786,1.8714804543997858,456.8844930614302,322.77556949286964,306.96278169691357,-463.3854896386746,642.7568199686624,130.43545112278287
218.304,15.5,55.2,457.0,1.84,-2.24,0.54,0.038,4.244,2.9486946264406564,1.9486946264406564,460.58255503221136,322.7612200517892,306.9388121515738,-463.33866695545044,642.7044109622965,1.982301829762548
218.306,29.7,54.3,463.2,1.83,-2.11,0.7,0.037,4.14,2.879409661718874,1.8794096617188738,467.31661643900486,322.7468706107086,306.9148426062342,-463.2918442722265,642.6520023077621,-6.211106269471543
218.308,32.9,56.4,467.2,1.92,-2.07,0.76,0.038,4.197,2.923850201361212,1.923850201361212,471.7406172887808,322.7325211696286,306.8908730608949,-463.2450215890027,642.5995940051462,238.22508665201917
218.31,51.7,55.1,478.4,2.04,-3.21,0.47,0.037,4.25,3.832310008337008,2.832310008337008,484.329908223723,322.718171728548,306.8669035155551,-463.19819890577855,642.5471860545331,187.1367089984459
218.312,67.4,59.4,487.5,1.99,-3.08,0.2,0.038,4.033,3.6723970373585697,2.6723970373585697,495.7089569495391,322.70382228746803,306.8429339702155,-463.15137622255395,642.4947784560101,38.25326628713822
218.314,78.1,60.1,493.9,2.1,-3.38,0.22,0.038,3.929,3.9853230734784852,2.9853230734784852,503.6356123230366,322.6894728463876,306.81896442487607,-463.10455353933014,642.4423712096636,-77.86119783249364
218.316,89.2,60.8,502.9,2.08,-2.64,0.0,0.038,3.9,3.360952246016001,2.360952246016001,514.3556065602862,322.67512340530743,306.79499487953643,-463.0577308561062,642.3899643155793,-193.02120786291312
218.318,97.5,63.7,508.6,1.98,-2.53,0.06,0.038,3.924,3.2132382420231465,2.2132382420231465,521.764218780859,322.66077396422656,306.7710253341968,-463.01090817288207,642.3375577738431,-80.10238282579144
218.32,106.8,63.7,516.6,2.01,-2.28,0.08,0.038,4.005,3.040542714713937,2.040542714713937,531.3562740760666,322.6464245231464,306.7470557888574,-462.96408548965826,642.2851515845423,-91.02450520854643
218.322,109.8,66.2,519.7,2.06,-1.96,0.18,0.038,4.132,2.8491402211895434,1.8491402211895434,535.2817669228049,322.6320750820662,306.6926062435177,-462.9477428064339,642.2401600381071,-52.88307175479309
218.324,118.8,69.0,526.5,2.04,-1.91,0.44,0.038,4.16,2.8290104276937544,1.8290104276937544,544.1292952966235,322.61772564098555,306.6381566981778,-462.93140012321,642.1951706927217,-26.05896281794304
218.326,123.8,72.4,531.3,2.02,-1.79,0.5,0.038,4.127,2.744904369918923,1.744904369918923,550.3161727588968,322.6033761999058,306.5837071528389,-462.9150574399861,642.1501835488496,5.427194950485898
218.328,126.8,75.2,534.5,2.04,-1.93,0.49,0.037,4.17,2.8507192074983463,1.8507192074983463,554.4578703562607,322.5890267588252,306.5292576074991,-462.89871475676216,642.1051986069517,15.049530937980194
218.33,134.6,79.4,538.1,2.06,-1.85,0.45,0.037,4.373,2.8051024936711313,1.8051024936711313,560.333052746311,322.574677317745,306.4748080621593,-462.88237207353814,642.0602158674917,5.655948315114074
218.332,136.0,82.1,540.6,2.07,-1.96,0.36,0.038,4.414,2.873343000757132,1.873343000757132,563.4578688775231,322.5603278766648,306.42035851682033,-462.8660293903142,642.0152353309331,-9.24509663386766
218.334,141.2,85.6,544.5,2.1,-1.79,0.22,0.036,4.252,2.7681221071332818,1.7681221071332818,568.9859840101511,322.54597843558463,306.3659089714805,-462.84968670708986,641.9702569977377,-13.406675742718335
218.336,146.0,88.1,546.7,2.1,-1.88,0.08,0.038,4.382,2.8197162977860026,1.8197162977860026,572.67661031336,322.531628994504,306.3114594261408,-462.83334402386595,641.9252808683694,11.820487281274836
218.338,149.3,92.8,550.9,2.1,-1.87,0.14,0.038,4.425,2.8154040562590654,1.8154040562590654,578.2673603100905,322.5172795534238,306.25700988080183,-462.81700134064204,641.880306943292,-5.478397128901463
218.34,159.8,98.1,554.6,2.14,-1.8,0.09,0.038,4.433,2.797802709270259,1.7978027092702589,585.4406972529328,322.5029301123436,306.202560335462,-462.8006586574181,641.8353352229678,-11.48640636151589
218.342,161.2,99.3,556.7,2.13,-1.77,0.01,0.038,4.585,2.7694584308127825,1.7694584308127825,588.0143025471405,322.51906067126356,306.17859079012237,-462.7843159741942,641.8202217647885,-2.8742278159940042
218.344,167.5,103.8,560.2,2.13,-1.79,-0.15,0.038,4.745,2.7863057980056674,1.7863057980056674,593.8473962222955,322.53519123018305,306.15462124478313,-462.7679732909703,641.8051096674594,35.05377259769307
218.346,173.5,106.0,562.3,2.17,-1.93,-0.18,0.037,4.743,2.9096735212047418,1.9096735212047418,597.929377100674,322.55132178910253,306.13065169944343,-462.75163060774594,641.7899989310762,43.347533080370965
218.348,179.2,108.9,566.3,2.19,-1.99,-0.06,0.038,4.858,2.959695930327979,1.959695930327979,603.8770901433502,322.56745234802247,306.10668215410385,-462.735287924522,641.7748895557364,24.637136266626328
218.35,192.3,113.1,570.9,2.15,-2.1,0.13,0.038,4.743,3.008222066271039,2.008222066271039,612.9418487915473,322.58358290694196,306.08271260876444,-462.7189452412981,641.7597815415351,27.706299520023435
218.352,196.6,115.3,573.7,2.14,-2.18,0.31,0.038,4.954,3.0705211284080103,2.0705211284080103,617.3146199467498,322.5997134658619,306.0587430634249,-462.7026025580741,641.7446748885687,19.533752408848102
218.354,207.0,121.3,578.4,2.14,-2.18,0.44,0.038,4.574,3.0863570759068044,2.0863570759068044,626.1862742028126,322.6158440247814,306.03477351808516,-462.6862598748497,641.729569596933,-13.3342526815253
