time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,jerk_excess_g_per_s
68.98,-72.0,82.1,4.0,-0.67,0.62,-0.03,0.036,0.0,0.9133454987024353,0.08665450129756469,109.27218310256275,243.49918999005786,87.00660629237419,-186.39944182715232,318.7581480963341,-24.67443563709733
68.982,-71.9,82.2,4.4,-0.72,0.67,0.0,0.036,0.0,0.9835141076771599,0.016485892322840145,109.29688925124997,243.51532054897746,87.04359674703456,-186.41357914392825,318.78883538477504,15.760277648241068
68.984,-72.3,81.8,4.6,-0.77,0.85,-0.08,0.036,0.0,1.149695611890382,0.14969561189038205,109.26888852733883,243.53145110789717,87.08058720169495,-186.42771646070423,318.8195254542338,39.79603235250398
68.986,-73.0,81.6,4.6,-0.78,0.87,-0.13,0.036,0.0,1.1756700217322886,0.17567002173228863,109.58430544562482,243.54758166681688,87.11757765635559,-186.44185377748028,318.8502183039073,2.9530072664187017
68.988,-73.5,81.3,4.2,-0.79,0.83,-0.19,0.034,0.0,1.1615076409563565,0.1615076409563565,109.67944201170974,243.5637122257366,87.15456811101598,-186.4559910942562,318.88091393299237,0.0531563684077625
68.99,-74.0,81.1,4.2,-0.79,0.85,-0.19,0.036,0.0,1.1758826472059192,0.17588264720591917,109.86742010259455,243.5798427846562,87.19155856567635,-186.47012841103214,318.91161234068664,-11.708200118841134
68.992,-74.7,80.8,3.9,-0.75,0.8,-0.2,0.036,0.0,1.1146748404803977,0.11467484048039767,110.10876441046824,243.59597334357602,87.22854902033698,-186.48426572780824,318.9423135261882,-16.78615646240821
68.994,-74.7,80.5,3.7,-0.74,0.81,-0.16,0.034,0.0,1.1087380213558116,0.10873802135581156,109.88189113771205,243.61210390249562,87.26553947499737,-186.49840304458417,318.9730174886942,-5.1956767146219605
68.996,-75.2,79.9,3.7,-0.71,0.83,-0.06,0.041,0.0,1.0938921336219583,0.09389213362195825,109.78497164912875,243.62823446141533,87.30252992965774,-186.5125403613601,319.0037242274032,-1.356207298347325
68.998,-75.2,78.5,3.7,-0.69,0.86,-0.04,0.036,0.0,1.103313192162588,0.10331319216258805,108.77030844858353,243.64436502033504,87.3395203843184,-186.52667767813614,319.03443374151374,6.493482449536636
69.0,-75.4,78.1,3.7,-0.69,0.88,-0.06,0.036,0.0,1.1198660634200859,0.11986606342008588,108.62071625615438,243.66049557925464,87.37651083897876,-186.54081499491213,319.065146030224,4.907342731960306
